disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
4663,8752,109428424.26,95640313.69,13788110.57,143527457.91,80552337.04,58519110.59,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,47664559.73,fbd71d85518f14d2a4b00f301c740d7da42d91a4,2023-11-05T03:42:32.355Z,841772fe-b960-4e36-9a56-8fb5554c264b
4664,,,,,1657410.3,133009.01,1393258.61,2023-11-05T00:00:00.000Z,,0,11ef7999336247d1daee60985f7683b783639f59,2023-11-05T03:42:32.355Z,fc2ba3fb-1b31-403e-a9de-29f0e8354668
4665,13930,51283641.4,43475498.69,7808142.71,11603689.34,2133360.53,8438087.49,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,1267000.39,1a87a7e7deac2310836879fa47557f72ccae75bb,2023-11-05T03:42:32.355Z,847f7875-92ed-44c8-b318-b6efcf7a069a
4666,,,,,6551072.51,866687.71,4936067.53,2023-11-05T00:00:00.000Z,,0,10f2f30ec5e9d0d99b80a2fc6e6a19d51223c9cb,2023-11-05T03:42:32.355Z,1b2204a0-2c45-4b62-a812-ffbafb06b82f
4667,,,,,337824.27,175377.72,78766.63,2023-11-05T00:00:00.000Z,,0,f7fc2dfa9076783a4c1f6a3386d45316d9302b6b,2023-11-05T03:42:32.355Z,ea514d51-89c6-42e2-8ca3-ccde8381cf29
4668,81,718086.55,627295.82,90790.73,815764.95,594090.7,174023.19,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,484bbd541a7025a279127fbdebec47475b4c9a91,2023-11-05T03:42:32.355Z,6f2b8c95-da1d-4251-b4d5-ec0182f3e541
4669,,,,,201080.96,112741.28,82667.76,2023-11-05T00:00:00.000Z,,0,94d35a737f4d06f515eca977ac496e27073d6801,2023-11-05T03:42:32.355Z,957b3f96-4144-4966-8e88-230c97fa7faa
4671,740541,647418734.42,72265503.08,575153231.34,433074722.55,211717986.1,189014599.87,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,5a5270279dfdcc73af8fab9e7a9f51b9b064394b,2023-11-05T03:42:32.355Z,2ed6b532-dde0-4ebc-9612-7ed9eeb27286
4672,870,6691485.25,2137545.57,4553939.68,1336338.25,289171.73,957677.65,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,f4d8efa116cce414544bfbb943518bcb3af8be60,2023-11-05T03:42:32.355Z,39f117a8-1004-480b-8906-30edc131a449
4673,386732,1139344403.42,772402469.57,366941933.85,1830186726.95,1758951202.43,25418818.22,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,10435178.48,4398f2fea06436c2e2ff38517faf28d8fdd8221d,2023-11-05T03:42:32.355Z,c8f7fd64-033a-4a98-8bc1-25448f75f2f3
4674,,,,,3786987.71,2079660.77,722484.99,2023-11-05T00:00:00.000Z,,0,9989c66705cf6a22d9d36f23db5e43c2f0f6946b,2023-11-05T03:42:32.355Z,e42a7499-8494-4184-8f84-e43b93087c65
4675,9,38434.87,32834.87,5600,1360994.43,1360994.43,,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,9f71b0063a71191041c4347ba7e7424cc61f695d,2023-11-05T03:42:32.355Z,1a7401dd-aa0c-49a2-9453-96c93eeaa92e
4677,1356,3332696.49,2892553.26,440143.23,15955170.12,6407886.24,8313250.19,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,108397,400ce0a03fe7a2c722ac6f084da7a45c5930737b,2023-11-05T03:42:32.355Z,77564cc3-54ab-4e31-bbb5-c7c0636fd949
4678,,,,,958573.11,21270.81,714212.95,2023-11-05T00:00:00.000Z,,0,1a570d837e05d45288107d090e8cb2f50754aeac,2023-11-05T03:42:32.355Z,832095b9-a0c8-408d-b73f-287cdccc5495
5214,,,,,,,,,,0,9c37834601ec62345b326b3207a8399c40cc83ed,2023-03-18T13:22:12.883Z,6451725e-6951-47f0-b899-5dd2c915ad59
5215,,,,,,,,,,0,4d1c773e21d0449594e1bff8475f53a7865aec2a,2023-03-18T13:22:12.883Z,58ebc364-8335-40d9-a0e3-d36ea0b8bca0
5216,,,,,,,,,,0,1ba389decb61b7136490b87e6470e91ce7efbf1c,2023-03-18T13:22:12.883Z,318f085a-05fb-41e8-8097-79a5353f08a6
5217,,,,,,,,,,0,7c38287fad0e45c1f3b1dd64ae55b9a6b838e368,2023-03-18T13:22:12.883Z,a574b9f5-c6bd-49e5-918a-e54d44a2ee25
5218,,,,,,,,,,0,b9c040729785d429ac7b75002762521581551663,2023-03-18T13:22:12.883Z,3fe5598f-e9e8-4626-95d9-7c3efb69adf3
5219,,,,,,,,,,0,0dcb39f1a832d9747e0daeeeda83b9d7bd568773,2023-03-18T13:22:12.883Z,988b10f9-a353-4f09-8c79-8d7ddb0a998e
5220,,,,,,,,,,0,c81b9a4afee456b326c3148c4bd590815a5f13ca,2023-03-18T13:22:12.883Z,512f240a-69bf-4917-8531-55f716e59c09
5221,,,,,,,,,,0,9e845374c8d46e75b1c506d1ea64bdda0cacf823,2023-03-18T13:22:12.883Z,52572949-3046-4d12-a82f-c2b8a8ba9be2
5222,,,,,,,,,,0,ace3b63cd07d24da25c7da8ec689a22f5553e6df,2023-03-18T13:22:12.883Z,ed575085-3cd0-4c17-97ee-3b2eb12a9afa
4679,,,,,1005258.93,307131.67,433096.42,2023-11-05T00:00:00.000Z,,0,97cb9bd95337764026b2d857eadc80ada0cd9702,2023-11-05T03:42:32.355Z,0f9dd41a-aac4-40cd-ad0c-c9a544ff52a0
5224,,,,,,,,,,0,dcd5e09a90d3674ffe3bfff3e845eda9348edcb1,2023-03-18T13:22:12.883Z,854ef243-5ada-41c1-8736-ec77c6a2b2c5
4680,1934,6849883.57,5997708.76,852174.81,24980393.92,21729672.8,397823,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,1231448.2,735786688c3133b0dda80819290a351607d23af8,2023-11-05T03:42:32.355Z,8bc2ddd6-c669-4574-8174-0d5416399ecc
4681,,,,,0,0,0,2023-11-05T00:00:00.000Z,,0,8dc5ad4e710f4640fff5803fe7dfc27315b880d7,2023-11-05T03:42:32.355Z,7ca65c4c-fe1a-4f79-8fb2-e68f86b498d6
4682,,,,,3791888.94,911477.62,1883870.09,2023-11-05T00:00:00.000Z,,0,ff27aaea2893128d6ee93e68a88cf7f36e1fb4f1,2023-11-05T03:42:32.355Z,2e99fb91-3fc7-4c11-a2eb-a81801d99d88
4683,8307,57406756.23,53717149.14,3689607.09,17886361.76,8753518.88,4153058.49,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,2031668.99,ac3368acb93e8856c173f84ea0d3a62ae4575824,2023-11-05T03:42:32.355Z,01da73e4-c621-462c-a27d-9b2a9c54d1c2
4684,1812,9112742.02,7481503.61,1631238.41,13462584.25,10037585.46,2649951.27,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,fc2fef45a99a7b7fd9afde7896ad38e5dd0ed653,2023-11-05T03:42:32.355Z,d0067906-ffdd-43ff-9f23-11e18d64f5e8
4685,899,5253753.27,4446410.11,807343.16,27449574.31,19465596.64,6457189.26,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,92ecae042f456812c88df16994a537e5b3b1e513,2023-11-05T03:42:32.355Z,00780466-eca0-4ded-8c1f-6bda70114290
4686,,,,,280175.29,151747.03,128428.26,2023-11-05T00:00:00.000Z,,0,77e881a5af7d90850d3988a3c02bec09f90d6eea,2023-11-05T03:42:32.355Z,6c65451d-da72-4c5e-a05b-8550bff64cc7
4687,,,,,798172.99,773196.37,24976.62,2023-11-05T00:00:00.000Z,,0,1eb6b9de8b8616b9662be8660b85d236c2470db8,2023-11-05T03:42:32.355Z,2806457e-8f8b-46ae-a93b-e999865813bf
4688,,,,,277568.91,277568.91,,2023-11-05T00:00:00.000Z,,0,75f2a1ac8e7c9a688ed13e16a2dd4c7d40e512f9,2023-11-05T03:42:32.355Z,f8f7cc3c-e04a-46e5-8f71-e77bf8bc8490
4689,,,,,2209128.74,577470.7,1480659.62,2023-11-05T00:00:00.000Z,,0,358051b618a1896e178e15ad5749ba6469cb6ef6,2023-11-05T03:42:32.355Z,5672c6b7-e690-4955-934a-71b829c92a9f
4690,,,,,0,,0,2023-11-05T00:00:00.000Z,,0,b738e9e94795795b7cefed15436f3b852c523c61,2023-11-05T03:42:32.355Z,68ef21a3-7e32-48ce-b79b-980be97f7d4f
5240,,,,,,,,,,0,016ec3b15ea4bd5d92eb347e47f6c713a13d5ff1,2023-03-18T13:22:12.883Z,e6b4a979-ff29-49f8-922f-b4ba5c1def5f
4691,,,,,3173796.49,444718.04,1840592.79,2023-11-05T00:00:00.000Z,,0,0a5062c02b3c45b4ba51fc0e65ac2a5a3a222c1e,2023-11-05T03:42:32.355Z,68dfe831-b588-4f21-b938-c050036a2386
4692,,,,,0,0,0,2023-11-05T00:00:00.000Z,,0,fe5c191b781d7055ee035bb498c11ae4df5fa6ba,2023-11-05T03:42:32.355Z,5f81d48c-db6d-419e-a4a9-f5d929e75faf
4693,,,,,1251386.15,809883.85,269077.72,2023-11-05T00:00:00.000Z,,0,f11bca277b4cf8587217cd5360028afc27aac8bc,2023-11-05T03:42:32.355Z,a2c4a46a-944f-4831-aaf8-9823f20df93f
4694,,,,,2201648.48,2116676.95,79835.28,2023-11-05T00:00:00.000Z,,0,26b719483176f591be88c1a7b0fcc102b414e32e,2023-11-05T03:42:32.355Z,162daf71-49df-4296-9650-6105b025c67b
4695,,,,,579550.96,314860.41,176328.17,2023-11-05T00:00:00.000Z,,0,40ddc3c6312b7fe32c9cf0f0ddbba1336b8dbfdd,2023-11-05T03:42:32.355Z,b6097c26-6da1-48c1-ad7f-565993266879
4696,,,,,965773.1,302260.29,491687.58,2023-11-05T00:00:00.000Z,,0,918b3c2daf55f5ed86a4a5a4b328013ae7bef7c4,2023-11-05T03:42:32.355Z,1430e972-4885-4538-84eb-96b4fa762980
4697,3743,12887774.39,8446448.01,4441326.38,26631925.7,23050177.35,2828178.55,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,d2c69d319bf17710e92d0c80d284e3251be25254,2023-11-05T03:42:32.355Z,cc0d4503-4629-4cfd-a92e-eb6ac8f7ffe4
4698,3593,9567901.89,5233944.23,4333957.66,31626745.93,26473586.02,4656293.16,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,5eafa61f8393333f2a4c8ddcd4cebec8debf7f46,2023-11-05T03:42:32.355Z,8dcfe0ba-3901-4989-9200-db0e4a933b5d
4699,7460,43900228.66,40642668.57,3257560.09,6252675.17,979694.1,364847.42,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,21312.19,66c00b5bc478713578bec47970442328916115ad,2023-11-05T03:42:32.355Z,afea6bd4-1b7c-4c60-a396-152f02cffe23
4700,,,,,9201876.83,3643078.43,4917259.84,2023-11-05T00:00:00.000Z,,0,d406012cddd6cb6c3fd6bfccf42d2ec6a90815d6,2023-11-05T03:42:32.355Z,4ee17eb0-4cef-4a4e-8234-33ca01d43a1b
4701,757,3645734.96,2862282.42,783452.54,2197240.04,896385.88,434747.2,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,2b91f8ca2dbac82e65139fe9512a7392532d31a9,2023-11-05T03:42:32.355Z,58b8e3eb-2012-4e7e-b9e0-7ba4ad71f100
4702,,,,,7626480.95,2556569.85,4436186.09,2023-11-05T00:00:00.000Z,,170826,c603e30f3e62a2d2a7d43abce299b9c783425904,2023-11-05T03:42:32.355Z,e13e70d0-1768-4551-b185-f92f82737ae3
4704,280,2543239.71,2258336.14,284903.57,3279705.56,1149900.5,1205808.71,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,fbdd72720c849e06b1233e30556a232eee6929a6,2023-11-05T03:42:32.355Z,0672f2c7-6324-451e-b69a-7c68bade02cb
5257,,,,,,,,,,0,bd81ab4224d7b04f13927270b8ea4f0dd75da192,2023-03-18T13:22:12.883Z,1a055959-7216-4f64-9d90-64a9bd36e0ee
4705,,,,,6870462.58,4426383.79,2183886.95,2023-11-05T00:00:00.000Z,,0,ef24228022ea470b1a72b9bffd80d9bfd6a9ff99,2023-11-05T03:42:32.355Z,041dcb3f-1a19-44a0-a92d-804635ae204d
4706,448,2853930.54,2491616.19,362314.35,249056.6,227663.16,7241.45,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,7d7c579617afd883fd7977651627831fc56c343e,2023-11-05T03:42:32.355Z,a8e08e66-32fc-4ee7-ad34-403d85894942
4707,252,2012728.19,1932667.55,80060.64,0,0,,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,3c364dbe174c89d35a3d94ebfd858d7cfbb18553,2023-11-05T03:42:32.355Z,eacd7e6b-2ca9-4d44-b383-3f380c965d89
4708,,,,,0,0,0,2023-11-05T00:00:00.000Z,,0,6a4d2112006a224ddd35c1d4ee1cffe0c5ad384b,2023-11-05T03:42:32.355Z,bbb7d675-9232-4683-b0fa-c8006cffd4bf
4709,9581,36641758.98,27036069.38,9605689.6,2688308.47,19727.1,,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,a9a9e8f662d2f6869d5de94b881e8b3d5d75a836,2023-11-05T03:42:32.355Z,94e9da14-a953-4492-a272-61ac3c9f97b0
4710,,,,,4661154.04,1015765.33,2938643.93,2023-11-05T00:00:00.000Z,,0,29d6eb5443b5794d5378c21c8d2aa150ee0da3ba,2023-11-05T03:42:32.355Z,2de958ac-1396-4b73-875c-9b5f1807739a
4711,,,,,696572.78,10444.22,127584.05,2023-11-05T00:00:00.000Z,,49973,d915e5f0dc52e505478291d22e696dbe19c2c9b6,2023-11-05T03:42:32.355Z,b83799bd-fc10-4509-91e4-3a2c3f712d95
5277,,,,,,,,,,0,8f27cff892f7bd9675c762014ab3dc5584bb065f,2023-03-18T13:22:12.883Z,123203b7-c07c-4c0b-a4ca-feb3e27c62fc
5279,,,,,,,,,,0,007dc6986869901f30ccbbfc4515fb3f55ac360a,2023-03-18T13:22:12.883Z,6d19d9a7-5496-41cb-9d3d-1619e2e55dca
5280,,,,,,,,,,0,0f438980ec319ecf31acb9624a1982f911bca36a,2023-03-18T13:22:12.883Z,45375b55-4a5f-493e-bd98-64f187045100
5304,,,,,,,,,,1538236.88,27b29abe5d0857da1c2afb5dce131e1f62b009f2,2023-03-18T13:22:12.883Z,2822f604-2416-4f16-814c-c2ed4e80a6d9
5305,,,,,,,,,,0,bea5aa618220c5c1358890a0681e86e4bf6e1439,2023-03-18T13:22:12.883Z,5eb5b24c-9631-4f47-a585-d07182b8f041
5306,,,,,,,,,,0,c55ad87b5cd990c7ec7746c6b89ca8ce2bdd98d3,2023-03-18T13:22:12.883Z,3425d901-2d1b-4650-a0d7-d24f56a4f3a6
5319,,,,,,,,,,0,e010e087d6e36db3ede6e556108b2141d8045ab6,2023-03-18T13:22:12.883Z,825d2888-282e-402d-bf2c-73cf27512f1d
5322,,,,,,,,,,0,bc261eeeb422b76a4e90365604a0b303da286271,2023-03-18T13:22:12.883Z,c82445e0-e159-4575-a3c4-d073a5136b29
5326,,,,,,,,,,0,d29b17b285e688051d90ec216afad823d5112194,2023-03-18T13:22:12.883Z,86421e12-e2d5-4c0e-a646-cec6c36c872a
5328,,,,,,,,,,0,21308eef3a40b2140361653b8532b88789226e56,2023-03-18T13:22:12.883Z,6aec6222-8694-44ec-8ef4-129616d74c62
5329,,,,,,,,,,0,8503d980d5290eaedae1e88d9dea918dadba43c5,2023-03-18T13:22:12.883Z,398f800b-c29b-41ef-a061-24cdf10339f8
5331,,,,,,,,,,0,e13d893499ce98463c49b1d8275b0e5649cfe023,2023-03-18T13:22:12.883Z,36ad2039-7d8b-4e15-9c01-d1a6c89ce5cd
5332,,,,,,,,,,0,567886465728a9efb7d5833ee467eaea4e0e9f08,2023-03-18T13:22:12.883Z,1f54821e-a2dd-40f4-bf57-16600865fa81
5333,,,,,,,,,,0,758a7d181387c2b8e7eb8404766a0588fa8c6702,2023-03-18T13:22:12.883Z,ab805cc4-272a-40b9-9e3a-c209ff71d0d1
5336,,,,,,,,,,0,667a6f3479e7a93cfb9f1e46bfc31862153d6452,2023-03-18T13:22:12.883Z,63b5b638-6ede-4415-84df-9066cde18a62
5338,,,,,,,,,,0,fbdc7293541743356b5bf4ce9c2df570975edc95,2023-03-18T13:22:12.883Z,c2e5aba0-4fd8-4967-b0e4-57a270d36e0c
5339,,,,,,,,,,0,6904658d02725e0925555df3fbad04255a3cf99b,2023-03-18T13:22:12.883Z,01dad6ac-cc89-45c6-b8a4-90006f9785fb
5340,,,,,,,,,,0,d6b6210d76d573483f27bf8f353e0b8d1dba69a3,2023-03-18T13:22:12.883Z,d3cde73a-dbd1-4d92-972a-c696243b5848
5343,,,,,,,,,,0,29ac9ee52cd8ad826a9a2c65f9602afec4e90231,2023-03-18T13:22:12.883Z,8dd66041-6d9b-432f-ad71-a61b9c528ec4
5344,,,,,,,,,,0,585cd3e6cbb43f6e6115fd1f9132ca00ddda89e7,2023-03-18T13:22:12.883Z,02872fbf-6fa7-402e-afb1-bf1c0f08b158
5345,,,,,,,,,,0,4258d9fa42c89544cbca670b32dc222a27e0eb32,2023-03-18T13:22:12.883Z,9e7ebe58-34bb-4625-a9a3-e023a2b69bf9
5346,,,,,,,,,,0,62042ac57c4a54933ca4dc5e506aaf2623fabbe5,2023-03-18T13:22:12.883Z,bd5c6c2d-fd59-4d53-97d2-6f521172fcf4
5348,,,,,,,,,,0,ae7664932d2e2afff7a95e5ff82e9ffdfc13efc4,2023-03-18T13:22:12.883Z,d194dafb-d056-477b-ac88-3ebbc22481e9
5349,,,,,,,,,,0,def4292682bcaff385b5ae611e8f64af5cdc996b,2023-03-18T13:22:12.883Z,ebb77e8a-fdea-47ad-9314-a091a540abee
5350,,,,,,,,,,0,7ba14bb99280d1964aae34f68704b8694398a346,2023-03-18T13:22:12.883Z,b31e15e6-c1fb-4f09-9000-ef27114fce84
4712,,,,,2915426.59,607923.63,1430614.53,2023-11-05T00:00:00.000Z,,0,a4630218801ba76675a426448aa83e6e791e146e,2023-11-05T03:42:32.355Z,dcd2b55c-1b27-4aed-8ed1-85058c282542
5352,,,,,,,,,,0,e0c2ab0b8cb04a9e8b844ce4b56d9352b3c3009e,2023-03-18T13:22:12.883Z,6ee4ed03-5956-4c21-b8f1-2ac63b7effd5
4713,,,,,0,0,0,2023-11-05T00:00:00.000Z,,0,edf1be68c5db248f3634bc1acf63f2cc08de9887,2023-11-05T03:42:32.355Z,071e39fa-dc4c-4992-b579-40b0730ab0ee
4714,,,,,0,0,0,2023-11-05T00:00:00.000Z,,0,7375553bbc175764e2074d3bd989b0c39b01a11e,2023-11-05T03:42:32.355Z,346d75d6-8838-409b-ae26-9a6e5865897b
5355,,,,,,,,,,0,71345caa29fb03011a5b69f4ffd7628f9971be77,2023-03-18T13:22:12.883Z,42399302-409e-4d79-aacf-0e8b5e744ac5
5356,,,,,,,,,,0,0f5f0cae9f95485c7c57edee038c97715418328b,2023-03-18T13:22:12.883Z,121c769e-9050-4a56-896c-0a82a393fcfa
5357,,,,,,,,,,0,39daa311b1a03e37a61f65a5b8a7610e66da168f,2023-03-18T13:22:12.883Z,3324000f-8842-4183-88a8-ed5aeda2a240
4715,19798,69707208.89,38886991.71,30820217.18,840829.02,17368.04,598773.98,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,838f362014cc108bc8341983f35eea634a000a66,2023-11-05T03:42:32.355Z,ac98849f-bcc2-40cb-852f-b5d18bf41f2e
4716,,,,,53916.95,0,53916.95,2023-11-05T00:00:00.000Z,,0,36ab99a99fc75b29c3f12782c5914a62a2fe0ecf,2023-11-05T03:42:32.355Z,abd4fc0c-07d8-4580-9705-7511bc28ca91
5361,,,,,,,,,,0,82460c44466cf092abd40835af011ae1b70371bd,2023-03-18T13:22:12.883Z,e1d8a4b4-4ff7-47c7-b69a-bf18710c17c3
5362,,,,,,,,,,0,eb54d24d259dee23b88a08dab454c91302c4c71b,2023-03-18T13:22:12.883Z,c610e9c9-8e71-49d8-90c9-e424ac128103
5363,,,,,,,,,,0,29984c061dd8e065d1291b4ff675cfd34a0cf3e8,2023-03-18T13:22:12.883Z,1f64fd14-5afe-4699-814f-b33eb43c68ea
5366,,,,,,,,,,0,8158695a98ac4220162176724b1ab81a380ff708,2023-03-18T13:22:12.883Z,5cb0da50-5ce6-416c-966a-b6343615cab1
5368,,,,,,,,,,0,2d7c3c5fc4f6edc59d702830cb061cd398055fb9,2023-03-18T13:22:12.883Z,ea90ca2e-6b3d-4d2f-8dbd-0c50ec07b842
4717,,,,,192473.41,37089,155384.41,2023-11-05T00:00:00.000Z,,0,7b633ca85d048d9d24a3a11c070481c5534b2c5b,2023-11-05T03:42:32.355Z,050eca13-314d-4ded-b026-91c9ce067190
3593,,,,,,,,,,,27b65b4eb47d2448921ddd872a39847247f4f01b,2023-05-23T23:02:33.715Z,4b6f00b4-772f-4660-bc54-788ddd9b751a
5371,,,,,,,,,,0,4e5d3956970f33abbbd7189d7817652e990450af,2023-03-18T13:22:12.883Z,660d07ad-0e0a-492f-a192-b02d78d2aa6e
5372,,,,,,,,,,0,aee9c272e85e478ba89e4bd8ea13790989dc2b4c,2023-03-18T13:22:12.883Z,fce177c4-fa17-4821-bf1c-dbef97a3412c
5373,,,,,,,,,,0,e38b38b74e3b99aa0c5dcce0d8e25db4da6f58a3,2023-03-18T13:22:12.883Z,c688e20a-cf20-4fb1-8a34-de295296cb2d
5374,,,,,,,,,,0,7e98156d83b3150c5f0866166847ffd5a0e3ab24,2023-03-18T13:22:12.883Z,6e070c13-c6fb-4464-a095-1ff186e3901b
5375,,,,,,,,,,0,00b7d8a521dcb241ade8107f8d62bbc51f60ebcd,2023-03-18T13:22:12.883Z,0f3ae05e-2a7f-4efb-880d-fc33c5a0b899
5376,,,,,,,,,,0,9ac4da784ddbd25b1b3d50f8bdad32c55e980705,2023-03-18T13:22:12.883Z,ff3adbf8-cd95-4ae9-a144-86db022c2108
5377,,,,,,,,,,0,3cae9a505296221d146037287cc791d89e9e921e,2023-03-18T13:22:12.883Z,3e4d3def-5793-492b-81f2-944048dbb615
5378,,,,,,,,,,965850.65,9ebd74d4640243ec7303c64733ac52d8e2ebe902,2023-03-18T13:22:12.883Z,802ed6b3-600c-4cf5-82a1-bc69a7c7c40e
4718,,,,,1548522.44,37014.82,1400530.97,2023-11-05T00:00:00.000Z,,0,5db7c8e89a5c473da16b69cf3e5b2a9fb15131ed,2023-11-05T03:42:32.355Z,5e323f4e-ddcc-4863-a040-259fee92e49b
3594,,,,,,,,,,,991d1d037c283ad497e5d8cdcc317071c2ba297a,2023-05-23T23:02:33.715Z,26ac2b60-4844-465d-818e-7218183ad7fb
4719,,,,,31457.31,0,31457.31,2023-11-05T00:00:00.000Z,,0,3f6daeb7c12a5eda58dd2a93ae3c7e8d1ca5bf76,2023-11-05T03:42:32.355Z,c305b8ad-e627-490d-a5c6-3ead3d19f025
5382,,,,,,,,,,0,257041a54baabf3e02011910e76d87aba2e2c163,2023-03-18T13:22:12.883Z,bdc8e52a-7cae-4bf1-bddc-4db652402e78
4720,3473,22999238.83,21307448.59,1691790.24,230157.16,140893.75,9586.16,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,600000,ef4837c935bd3b7014e7d3d05be2ebdda6822178,2023-11-05T03:42:32.355Z,78897edf-f3de-4041-93f2-bb6bafea57e9
4721,,,,,11277.91,8055.45,3222.46,2023-11-05T00:00:00.000Z,,0,f351a224ec5eca462dc3bfc0f6f9b5d0a4e9a463,2023-11-05T03:42:32.355Z,11f6c845-412e-4129-871b-f9a4fba9cbda
4722,,,,,960922.73,57674.85,196213.27,2023-11-05T00:00:00.000Z,,0,152eecf42c5c0e5a7ef90e10ce6e350ef358f189,2023-11-05T03:42:32.355Z,9e6048b8-efb9-42c5-ba8c-c2a3006ffcc2
5386,,,,,,,,,,0,44149e90c2b0abaf52fec6ce5c097610077b9f5b,2023-03-18T13:22:12.883Z,0a492c28-cd13-4aa7-aab0-72b4fd7bce48
5387,,,,,,,,,,0,4564a26e8fb42fc2572ef0bcf5849ec51d4a0339,2023-03-18T13:22:12.883Z,2ccee5f7-4859-40d2-ab55-add34eaab785
4723,,,,,126745.58,75847.97,50897.61,2023-11-05T00:00:00.000Z,,0,2fb1853d3e2cf694b217fce4527dc6b2aeb6c7bc,2023-11-05T03:42:32.355Z,e68d56ac-762f-4593-b0ba-9a9de41b11da
4724,6585,34386002.5,16400571.96,17985430.54,101911446.84,94557012.53,,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,b33097ef334964db058cefab5195bc3fb0ff7066,2023-11-05T03:42:32.355Z,bc1849b3-1800-482c-8a80-61e15e37fa75
5390,,,,,,,,,,0,8c5292feb8a5b839fb3fe9e09d4e6120adb628ad,2023-03-18T13:22:12.883Z,6231b5b5-cac0-4556-ace0-89224071a0ce
4725,,,,,0,0,,2023-11-05T00:00:00.000Z,,0,6e0d606234a65e7efa1e955f35b8c03456139678,2023-11-05T03:42:32.355Z,ec5b55f8-3db8-4f5b-aeb3-2fbfa8c9fa74
4726,,,,,134335.48,,,2023-11-05T00:00:00.000Z,,0,17c541241b7b90607f00a432a1360500d9d2669a,2023-11-05T03:42:32.355Z,82f0043c-9ed0-4424-9e41-e41484470a49
4727,685,2802627.29,2369758.05,432869.24,388539.91,21637.44,,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,bdcb87a2758728dd3bc77008b0a4be005c74da7c,2023-11-05T03:42:32.355Z,a374b837-2bc1-4469-a9fe-fc1422d5faeb
4728,73386,266466565.6,228444780.79,38021784.81,0,0,,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,71863cdcc980a6bd935b02439546c4dba47823fd,2023-11-05T03:42:32.355Z,058334ae-d257-4203-bb41-82f8fcb6efda
4729,,,,,900128.08,43875,,2023-11-05T00:00:00.000Z,,0,57d95b54dc23dcce8d05895cbfce19b72dc4504b,2023-11-05T03:42:32.355Z,763e606b-406b-405d-b4b2-b881401ca9b2
4730,291,2519834.17,710899.59,1808934.58,90867.15,,,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,71da868e39649d34cc850b18758599ab0d2a437d,2023-11-05T03:42:32.355Z,750a1345-53b7-4273-82b6-67972a76c22a
4732,,,,,395286.72,,,2023-11-05T00:00:00.000Z,,0,7be4db4c772ed2f4e1936fc787e35ce7dfe2320f,2023-11-05T03:42:32.355Z,60ff1fee-620d-46e4-9674-645df1b0b7d6
4734,34967,74050172.05,48438879.01,25611293.04,273718641.37,273718641.37,,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,0,747cfadeeb72ba38c429eb2f36997f1da27367b1,2023-11-05T03:42:32.355Z,e8bdb22e-e6f7-4499-98b6-35d41738334a
5399,,,,,,,,,,0,141cd17ef9f2d89f9cc75aa26e70244475a8050c,2023-03-18T13:22:12.883Z,7eebcdad-ca39-472a-807b-b7c942ef9833
5400,,,,,,,,,,0,2a311aeb0e057536ae21c5585f381c4dc2c390b0,2023-03-18T13:22:12.883Z,53e97295-24e1-46d6-beeb-edec15721a44
4735,,,,,856253.08,,,2023-11-05T00:00:00.000Z,,0,2d8670c121f096cf261c9c7acc6a96a7dc7b14e3,2023-11-05T03:42:32.355Z,a8bf0e7c-2418-4314-acf9-4d51017b1247
