"GEO_ID","NAME","B25001_001E","B25001_001M","B25001_001MA","B25001_001EA",
"0500000US40085","Love County, Oklahoma","4596","29","null","null",
"0500000US40087","McClain County, Oklahoma","15943","53","null","null",
"0500000US40089","McCurtain County, Oklahoma","15760","144","null","null",
"0500000US40091","McIntosh County, Oklahoma","13837","56","null","null",
"0500000US40093","Major County, Oklahoma","3685","45","null","null",
"0500000US40095","Marshall County, Oklahoma","10332","43","null","null",
"0500000US40097","Mayes County, Oklahoma","19556","73","null","null",
"0500000US40099","Murray County, Oklahoma","6873","59","null","null",
"0500000US40101","Muskogee County, Oklahoma","30968","173","null","null",
"0500000US40103","Noble County, Oklahoma","5346","37","null","null",
"0500000US40105","Nowata County, Oklahoma","4889","39","null","null",
"0500000US40107","Okfuskee County, Oklahoma","5327","132","null","null",
"0500000US40109","Oklahoma County, Oklahoma","341512","1070","null","null",
"0500000US40111","Okmulgee County, Oklahoma","17854","102","null","null",
"0500000US40113","Osage County, Oklahoma","21921","91","null","null",
"0500000US40115","Ottawa County, Oklahoma","14091","82","null","null",
"0500000US40117","Pawnee County, Oklahoma","7839","49","null","null",
"0500000US40119","Payne County, Oklahoma","36599","225","null","null",
"0500000US40121","Pittsburg County, Oklahoma","23113","122","null","null",
"0500000US40123","Pontotoc County, Oklahoma","16861","157","null","null",
"0500000US40125","Pottawatomie County, Oklahoma","29873","138","null","null",
"0500000US40127","Pushmataha County, Oklahoma","6173","64","null","null",
"0500000US40129","Roger Mills County, Oklahoma","1906","17","null","null",
"0500000US40131","Rogers County, Oklahoma","38564","126","null","null",
"0500000US40133","Seminole County, Oklahoma","11713","79","null","null",
"0500000US40135","Sequoyah County, Oklahoma","19356","94","null","null",
"0500000US40137","Stephens County, Oklahoma","20670","99","null","null",
"0500000US40139","Texas County, Oklahoma","8274","55","null","null",
"0500000US40141","Tillman County, Oklahoma","3993","57","null","null",
"0500000US40143","Tulsa County, Oklahoma","284341","379","null","null",
"0500000US40145","Wagoner County, Oklahoma","32781","98","null","null",
"0500000US40147","Washington County, Oklahoma","23739","90","null","null",
"0500000US40149","Washita County, Oklahoma","5412","107","null","null",
"0500000US40151","Woods County, Oklahoma","4408","71","null","null",
"0500000US40153","Woodward County, Oklahoma","9042","93","null","null",
"0500000US41001","Baker County, Oregon","9062","84","null","null",
"0500000US41003","Benton County, Oregon","38713","249","null","null",
"0500000US41005","Clackamas County, Oregon","168828","180","null","null",
"0500000US41007","Clatsop County, Oregon","22609","81","null","null",
"0500000US41009","Columbia County, Oregon","21421","70","null","null",
"0500000US41011","Coos County, Oregon","31246","83","null","null",
"0500000US41013","Crook County, Oregon","11026","42","null","null",
"0500000US41015","Curry County, Oregon","13011","32","null","null",
"0500000US41017","Deschutes County, Oregon","90802","104","null","null",
"0500000US41019","Douglas County, Oregon","50649","177","null","null",
"0500000US41021","Gilliam County, Oregon","1145","59","null","null",
"0500000US41023","Grant County, Oregon","4426","57","null","null",
"0500000US41025","Harney County, Oregon","3897","61","null","null",
"0500000US41027","Hood River County, Oregon","10034","310","null","null",
"0500000US41029","Jackson County, Oregon","96318","156","null","null",
"0500000US41031","Jefferson County, Oregon","10194","85","null","null",
"0500000US41033","Josephine County, Oregon","39362","113","null","null",
"0500000US41035","Klamath County, Oregon","33703","86","null","null",
"0500000US41037","Lake County, Oregon","4538","84","null","null",
"0500000US41039","Lane County, Oregon","163617","250","null","null",
"0500000US41041","Lincoln County, Oregon","31751","74","null","null",
"0500000US41043","Linn County, Oregon","50936","144","null","null",
"0500000US41045","Malheur County, Oregon","11936","121","null","null",
"0500000US41047","Marion County, Oregon","127505","367","null","null",
"0500000US41049","Morrow County, Oregon","4699","29","null","null",
"0500000US41051","Multnomah County, Oregon","353735","399","null","null",
"0500000US41053","Polk County, Oregon","32572","114","null","null",
"0500000US41055","Sherman County, Oregon","905","65","null","null",
"0500000US41057","Tillamook County, Oregon","19157","66","null","null",
"0500000US41059","Umatilla County, Oregon","30722","157","null","null",
"0500000US41061","Union County, Oregon","11863","98","null","null",
"0500000US41063","Wallowa County, Oregon","4234","42","null","null",
"0500000US41065","Wasco County, Oregon","11712","139","null","null",
"0500000US41067","Washington County, Oregon","232032","236","null","null",
"0500000US41069","Wheeler County, Oregon","991","62","null","null",
"0500000US41071","Yamhill County, Oregon","39504","199","null","null",
"0500000US42001","Adams County, Pennsylvania","42525","147","null","null",
"0500000US42003","Allegheny County, Pennsylvania","602416","636","null","null",
"0500000US42005","Armstrong County, Pennsylvania","32852","115","null","null",
"0500000US42007","Beaver County, Pennsylvania","79587","202","null","null",
"0500000US42009","Bedford County, Pennsylvania","24405","88","null","null",
"0500000US42011","Berks County, Pennsylvania","167514","333","null","null",
"0500000US42013","Blair County, Pennsylvania","56960","228","null","null",
"0500000US42015","Bradford County, Pennsylvania","30691","134","null","null",
"0500000US42017","Bucks County, Pennsylvania","251373","326","null","null",
"0500000US42019","Butler County, Pennsylvania","84106","391","null","null",
"0500000US42021","Cambria County, Pennsylvania","66072","248","null","null",
"0500000US42023","Cameron County, Pennsylvania","4426","19","null","null",
"0500000US42025","Carbon County, Pennsylvania","34817","104","null","null",
"0500000US42027","Centre County, Pennsylvania","67062","321","null","null",
"0500000US42029","Chester County, Pennsylvania","201715","342","null","null",
"0500000US42031","Clarion County, Pennsylvania","20554","116","null","null",
"0500000US42033","Clearfield County, Pennsylvania","39321","171","null","null",
"0500000US42035","Clinton County, Pennsylvania","19257","99","null","null",
"0500000US42037","Columbia County, Pennsylvania","30299","195","null","null",
"0500000US42039","Crawford County, Pennsylvania","44968","193","null","null",
"0500000US42041","Cumberland County, Pennsylvania","107024","292","null","null",
"0500000US42043","Dauphin County, Pennsylvania","124874","1621","null","null",
"0500000US42045","Delaware County, Pennsylvania","224746","510","null","null",
"0500000US42047","Elk County, Pennsylvania","17808","77","null","null",
"0500000US42049","Erie County, Pennsylvania","121613","341","null","null",
"0500000US42051","Fayette County, Pennsylvania","63820","290","null","null",
"0500000US42053","Forest County, Pennsylvania","8721","217","null","null",
"0500000US42055","Franklin County, Pennsylvania","65808","121","null","null",
"0500000US42057","Fulton County, Pennsylvania","7269","34","null","null",
"0500000US42059","Greene County, Pennsylvania","16787","175","null","null",
"0500000US42061","Huntingdon County, Pennsylvania","22727","217","null","null",
"0500000US42063","Indiana County, Pennsylvania","38989","396","null","null",
"0500000US42065","Jefferson County, Pennsylvania","22738","117","null","null",
"0500000US42067","Juniata County, Pennsylvania","11257","61","null","null",
"0500000US42069","Lackawanna County, Pennsylvania","100576","267","null","null",
"0500000US42071","Lancaster County, Pennsylvania","212160","351","null","null",
"0500000US42073","Lawrence County, Pennsylvania","41317","179","null","null",
"0500000US42075","Lebanon County, Pennsylvania","57970","183","null","null",
"0500000US42077","Lehigh County, Pennsylvania","146699","395","null","null",
"0500000US42079","Luzerne County, Pennsylvania","150235","344","null","null",
"0500000US42081","Lycoming County, Pennsylvania","53533","223","null","null",
"0500000US42083","McKean County, Pennsylvania","21260","223","null","null",
"0500000US42085","Mercer County, Pennsylvania","52303","264","null","null",
"0500000US42087","Mifflin County, Pennsylvania","21909","79","null","null",
"0500000US42089","Monroe County, Pennsylvania","81648","147","null","null",
"0500000US42091","Montgomery County, Pennsylvania","336189","401","null","null",
"0500000US42093","Montour County, Pennsylvania","8223","84","null","null",
"0500000US42095","Northampton County, Pennsylvania","123556","271","null","null",
"0500000US42097","Northumberland County, Pennsylvania","45522","195","null","null",
"0500000US42099","Perry County, Pennsylvania","20934","71","null","null",
"0500000US42101","Philadelphia County, Pennsylvania","689121","723","null","null",
"0500000US42103","Pike County, Pennsylvania","39049","78","null","null",
"0500000US42105","Potter County, Pennsylvania","13011","97","null","null",
"0500000US42107","Schuylkill County, Pennsylvania","69965","255","null","null",
"0500000US42109","Snyder County, Pennsylvania","16500","150","null","null",
"0500000US42111","Somerset County, Pennsylvania","38523","181","null","null",
"0500000US42113","Sullivan County, Pennsylvania","6378","95","null","null",
"0500000US42115","Susquehanna County, Pennsylvania","23360","88","null","null",
"0500000US42117","Tioga County, Pennsylvania","21869","77","null","null",
"0500000US42119","Union County, Pennsylvania","17430","354","null","null",
"0500000US42121","Venango County, Pennsylvania","27593","151","null","null",
"0500000US42123","Warren County, Pennsylvania","23627","127","null","null",
"0500000US42125","Washington County, Pennsylvania","96263","202","null","null",
"0500000US42127","Wayne County, Pennsylvania","32381","162","null","null",
"0500000US42129","Westmoreland County, Pennsylvania","170765","367","null","null",
"0500000US42131","Wyoming County, Pennsylvania","13479","111","null","null",
"0500000US42133","York County, Pennsylvania","184896","411","null","null",
"0500000US44001","Bristol County, Rhode Island","21110","252","null","null",
"0500000US44003","Kent County, Rhode Island","74526","125","null","null",
